Date,Close,High,Low,Open,Volume,symbol
,MSFT,MSFT,MSFT,MSFT,MSFT,
2020-04-21,159.41334533691406,164.97029069532127,157.7889985432716,164.8088082997189,56203700,MSFT
2020-04-22,164.82777404785156,165.28372509311845,162.26302948839455,162.8044686369448,34620200,MSFT
2020-04-23,162.83299255371094,166.2906521024293,162.34854539106306,165.38824370404214,32790800,MSFT
2020-04-24,165.80618286132812,165.81567670835807,162.1585453714661,163.44091045280888,34277600,MSFT
2020-04-27,165.33128356933594,168.0385092875646,164.6188534601556,167.7440404948785,33194400,MSFT
2020-04-28,161.30361938476562,166.87007201792395,160.9046603967209,166.7940777590931,34392700,MSFT
2020-04-29,168.54193115234375,168.77940781653479,163.2699608028428,164.54283224424475,51286600,MSFT
2020-04-30,170.23275756835938,171.36313417668887,167.4020256405569,170.98317735810693,53875900,MSFT
2020-05-01,165.82521057128906,169.69132309324073,165.29325067285902,166.9935916904016,39370500,MSFT
2020-05-04,169.8813018798828,170.03329042260975,165.09377873938547,165.74921664727339,30372900,MSFT
2020-05-05,171.70513916015625,174.45036909184662,170.88821877419855,171.57215279474113,36839200,MSFT
2020-05-06,173.39593505859375,174.97278340842882,172.53153111485707,172.95898616297717,32139300,MSFT
2020-05-07,174.40283203125,175.3052402702839,173.43392338262575,174.9442711769014,28316000,MSFT
2020-05-08,175.4287109375,175.73268794965426,174.17484199841797,175.7136857627892,30877800,MSFT
2020-05-11,177.3855743408203,178.11699203070202,173.69043802497885,173.97539842652998,30892700,MSFT
2020-05-12,173.36744689941406,177.67052260190522,173.16797463195846,177.4425542962417,32038200,MSFT
2020-05-13,170.74569702148438,174.83029795760064,167.69649071381875,173.405438177171,44711500,MSFT
2020-05-14,171.4866485595703,171.63863710417746,166.87959545034084,168.64642242172906,41873900,MSFT
2020-05-15,173.98489379882812,177.68952368706329,168.13346574945095,170.09027099782256,46610400,MSFT
2020-05-18,175.647216796875,176.87258982109455,174.7448085084128,176.44513478913066,35264500,MSFT
2020-05-19,174.43133544921875,177.25255891726619,174.29834911883097,175.76119875309638,26799100,MSFT
2020-05-20,176.85079956054688,177.03178675767256,175.21240903417342,176.04112458439172,31261300,MSFT
2020-05-21,174.72662353515625,177.8128975506415,174.59326682345701,176.6031523221469,29119500,MSFT
2020-05-22,174.8028564453125,175.7077927017451,173.87887960911883,174.49804728640393,20826900,MSFT
2020-05-26,172.95489501953125,177.65096998396217,172.50719436134594,177.4985581567519,36073600,MSFT
2020-05-27,173.18350219726562,173.3549691405075,168.22071368879833,171.64989267092176,39517100,MSFT
2020-05-28,172.79299926757812,175.41251836335604,171.82140628619734,172.16432573103648,33810200,MSFT
2020-05-29,174.55517578125,175.52678301222977,171.84993125203522,174.05984460970063,42130400,MSFT
2020-06-01,174.1550750732422,174.31700716085624,172.8500835505476,173.87882686776757,22622400,MSFT
2020-06-02,176.13638305664062,176.22210924305813,172.74530046920535,175.50769528666734,30794600,MSFT
2020-06-03,176.56509399414062,177.11757606945213,174.8695520717133,176.0507221501166,27311000,MSFT
2020-06-04,174.24085998535156,177.02231087757588,173.65028222738718,175.55538677286637,28761800,MSFT
2020-06-05,178.31776428222656,178.82261577227575,173.3740161676006,173.9550735758374,39893600,MSFT
2020-06-08,179.4227294921875,179.60371673224284,175.68872668481072,177.11755495708823,33211600,MSFT
2020-06-09,180.79440307617188,181.651694207209,178.37491244759534,179.07980627930513,29783900,MSFT
2020-06-10,187.5003662109375,189.10066141937924,181.94698529918034,182.06130144357863,43872300,MSFT
2020-06-11,177.43190002441406,186.4716109809636,177.2413924938844,183.96640861165238,52854700,MSFT
2020-06-12,178.8321533203125,182.62330696543887,176.39360750554295,181.49928782354135,43373600,MSFT
2020-06-15,179.9752197265625,181.7660225607909,175.27912969897213,175.82209144395165,32770200,MSFT
2020-06-16,184.38552856445312,186.30015317328437,182.37564292571702,183.7377855376434,42556700,MSFT
2020-06-17,185.0237274169922,187.00503755358736,184.49982084857658,185.77623718995878,25687800,MSFT
2020-06-18,187.0050506591797,187.166982785349,184.79512262836676,184.79512262836676,23061600,MSFT
2020-06-19,185.8905792236328,189.83414524257645,185.14758957765756,189.1673615262903,44441100,MSFT
2020-06-22,191.05340576171875,191.2343784743109,185.96676585995345,186.50019277764127,32818900,MSFT
2020-06-23,192.329833984375,194.27303423664063,191.87259842577603,192.5012864177539,30917400,MSFT
2020-06-24,188.4529266357422,193.60623760474027,187.23366096391769,192.0345322646708,36740600,MSFT
2020-06-25,190.8343048095703,191.0914979740535,186.19538023333627,188.41482860990715,27803900,MSFT
2020-06-26,187.0145721435547,190.4056555951069,185.63337438286644,190.2532437572232,54675800,MSFT
2020-06-29,189.02447509765625,189.11020131374772,184.36649507102788,186.49068256690614,26701600,MSFT
2020-06-30,193.8539276123047,194.70169864032715,188.3577109017167,188.49106765214285,34310300,MSFT
2020-07-01,194.98744201660156,196.55916194472687,192.19647091012706,193.50146283713315,32061200,MSFT
2020-07-02,196.47335815429688,198.1498588730305,195.27314794094008,195.92087628424048,29315800,MSFT
2020-07-06,200.7027587890625,201.11236382000442,198.2165968027034,198.92149070943458,31897600,MSFT
2020-07-07,198.3689727783203,204.4843554530496,198.12131446740048,200.46458446974043,33600700,MSFT
2020-07-08,202.73165893554688,203.1412493492164,198.7880939445461,200.1026204531434,33600000,MSFT
2020-07-09,204.15098571777344,206.11324083997917,201.4362062503847,206.06561032506502,33121700,MSFT
2020-07-10,203.53184509277344,203.9223950181679,201.06473816174983,203.48421457154092,26177600,MSFT
2020-07-13,197.24501037597656,205.56078782782424,196.7020485920236,204.3034118238034,38135600,MSFT
2020-07-14,198.46426391601562,198.94054003337126,192.4441268159393,196.34959679217306,37591800,MSFT
2020-07-15,198.16897583007812,201.30288106397543,195.30179861452493,199.61685940848528,32179400,MSFT
2020-07-16,194.2444610595703,195.9400029714762,192.71085129264486,195.6542343777719,29940700,MSFT
2020-07-17,193.25379943847656,195.3113011914256,191.8344913952592,194.76835398301196,31635300,MSFT
2020-07-20,201.56004333496094,202.22682694154088,193.37760921523997,195.27319325053878,36884800,MSFT
2020-07-21,198.84524536132812,203.78899294881228,198.15940670556205,203.52227953099117,37990400,MSFT
2020-07-22,201.702880859375,202.22678735298066,198.50230563955367,199.27387041432306,49605700,MSFT
2020-07-23,192.92996215820312,200.91235614714014,192.5584672930863,197.359339664377,67457000,MSFT
2020-07-24,191.74874877929688,193.2347277928302,188.13856802751238,190.91049824456846,39827000,MSFT
2020-07-27,194.17776489257812,194.2920665013878,191.32962868313254,191.91068608590263,30160900,MSFT
2020-07-28,192.43460083007812,194.98743376683993,192.16788737503714,193.949155350088,23251400,MSFT
2020-07-29,194.37782287597656,194.9398252529052,192.42508772525025,192.89184359165247,19632600,MSFT
2020-07-30,194.22537231445312,194.7588137132413,190.1008344071993,191.46297696813315,25079600,MSFT
2020-07-31,195.28268432617188,195.36842505438554,189.56737220797189,194.70162701276325,51044000,MSFT
2020-08-03,206.265625,207.3134381221961,200.455065920416,201.48382393090174,78983000,MSFT
2020-08-04,203.1698455810547,204.57963325518696,200.3312441892674,204.0080961402909,49280100,MSFT
2020-08-05,202.8364715576172,204.79872680046398,201.53147967053414,204.703465764779,28806400,MSFT
2020-08-06,206.08470153808594,206.10374211955298,201.51244746645853,202.26495740866707,32656800,MSFT
2020-08-07,202.3982696533203,205.46548863137218,200.92181096572025,204.6558280531857,27820400,MSFT
2020-08-10,198.3689727783203,201.82674151677793,196.55912962091006,201.6266991825336,36716500,MSFT
2020-08-11,193.73004150390625,197.79742831175162,193.50142377829144,197.33068710729214,36446500,MSFT
2020-08-12,199.26437377929688,200.30265206772674,195.03504017950794,195.5494119121457,28013100,MSFT
2020-08-13,198.79766845703125,201.32194085358907,198.27376176832718,199.5025624140872,22588900,MSFT
2020-08-14,198.98814392089844,199.64540724846154,197.66409697652952,198.85478719753726,17958900,MSFT
2020-08-17,200.3026885986328,201.169514645871,199.00721694022218,199.65496003682452,20184800,MSFT
2020-08-18,201.4552459716797,202.28396163565859,199.2834283776174,200.54078957348915,21336200,MSFT
2020-08-19,200.23309326171875,202.5247540343007,199.80341141996314,201.94229189372007,27627600,MSFT
2020-08-20,204.89273071289062,205.29376795305888,199.47870611572912,200.08025469101796,26981500,MSFT
2020-08-21,203.40318298339844,206.48736005046817,203.24085940828198,204.20525755571333,36249300,MSFT
2020-08-24,204.04290771484375,205.79029360312026,202.83978144131711,205.09323916626136,25460100,MSFT
2020-08-25,206.69740295410156,206.83108203246027,203.4795472015141,203.4795472015141,23043700,MSFT
2020-08-26,211.16612243652344,212.0636882339954,207.54722933961594,208.04375788990563,39600800,MSFT
2020-08-27,216.3510284423828,220.7147078286442,209.49516257463063,212.8276114739762,57602200,MSFT
2020-08-28,218.5758056640625,220.2277003121461,216.35099233448315,217.8787512019263,26292900,MSFT
2020-08-31,215.34840393066406,218.37529192711878,214.18347989796817,216.7520416656349,28774200,MSFT
2020-09-01,217.0098419189453,217.18170877943533,214.29804337071027,215.3292882434317,25725500,MSFT
2020-09-02,221.192138671875,222.34751954776317,217.08627412946223,217.67827952359187,34080800,MSFT
2020-09-03,207.48997497558594,218.9577772060662,205.25561798169193,218.91958942041342,58400300,MSFT
2020-09-04,204.57760620117188,208.50205934633442,195.92662551167095,205.38923847148044,59664100,MSFT
2020-09-08,193.5108642578125,200.54813899842011,193.07162466856798,197.17750294657407,52924300,MSFT
2020-09-09,201.7512664794922,205.14100397041202,197.3684863965206,198.22786446784107,45679000,MSFT
2020-09-10,196.0985107421875,205.04550944722897,194.89539903060142,203.7659930391178,35461500,MSFT
2020-09-11,194.8190155029297,199.21135322657878,192.15497713349296,197.8459033435166,33620100,MSFT
2020-09-14,196.13670349121094,199.75559632088394,194.81899936925464,195.0195252630017,30375800,MSFT
2020-09-15,199.3545684814453,200.30942320721906,197.58808141079317,199.0108201973697,21823900,MSFT
2020-09-16,195.7929229736328,201.14009956371478,195.40142912218417,201.11145509360134,26328100,MSFT
2020-09-17,193.74957275390625,195.1054646940721,190.93275427264976,191.01868769979,34011300,MSFT
2020-09-18,191.34332275390625,194.45614366811049,187.3902250852239,193.64452595746747,55225300,MSFT
2020-09-21,193.3962860107422,193.55862414931087,187.5143914784935,188.2878215402221,39839700,MSFT
2020-09-22,198.05599975585938,198.70530865814536,192.95707813436695,195.80254163015394,33517100,MSFT
2020-09-23,191.5343017578125,198.70526991631596,190.99958545426037,198.51428731939603,30803800,MSFT
2020-09-24,194.01699829101562,196.28955795307084,190.20712142873452,190.82778594791625,31202500,MSFT
2020-09-25,198.43792724609375,199.60283667261433,193.39628060658876,194.3606932585249,29437300,MSFT
2020-09-28,199.98480224609375,202.9735025909273,198.66709788985403,201.3597955621824,32004900,MSFT
2020-09-29,197.90318298339844,200.5863369712553,197.47350127563882,199.89884041086924,24221900,MSFT
2020-09-30,200.8345947265625,202.41009918439974,197.21568718363864,198.35196663004595,33829100,MSFT
2020-10-01,202.86846923828125,204.32939600324374,201.77993528458512,203.8519685749572,27158400,MSFT
2020-10-02,196.8815155029297,201.4648215025371,196.26085113479485,198.6098003769444,33154800,MSFT
2020-10-05,200.88235473632812,200.91099921434176,197.63583971881565,197.86501011285242,21331600,MSFT
2020-10-06,196.6142120361328,200.6914327169876,195.5734235009225,199.39284380181803,28554300,MSFT
2020-10-07,200.35720825195312,200.6245664621439,197.3876088881138,197.7122560619269,25681100,MSFT
2020-10-08,201.07330322265625,201.65576516882732,198.9153368592637,201.0064564005077,19925800,MSFT
2020-10-09,206.06719970703125,206.1149453581554,201.69396323673163,201.69396323673163,26458000,MSFT
2020-10-12,211.4048614501953,213.75381083072148,207.0220811131626,208.9126896677775,40461400,MSFT
2020-10-13,212.79896545410156,215.0428803166582,210.47866045048664,212.66528634973199,28950800,MSFT
2020-10-14,210.88922119140625,214.09753374216916,209.23732654938445,212.93260977868263,23421700,MSFT
2020-10-15,209.74343872070312,210.41183426186026,206.25820946264153,207.29901241593984,22733100,MSFT
2020-10-16,209.74343872070312,212.25469729461707,209.41879153927394,210.2113083145481,26057900,MSFT
2020-10-19,204.54901123046875,212.2642403214248,204.0715837959041,210.46910850508448,27625800,MSFT
2020-10-20,204.9595947265625,207.55680117288514,203.4700234408629,206.05768658353387,22753500,MSFT
2020-10-21,205.10279846191406,207.1270858226362,203.49863494271912,203.49863494271912,22724900,MSFT
2020-10-22,205.18873596191406,206.30591426730527,202.14274698836158,204.27206899419642,22351500,MSFT
2020-10-23,206.46824645996094,206.5159921132841,203.53684984099252,205.32242362984323,18879600,MSFT
2020-10-26,200.5959014892578,206.57328739211215,198.70529303319933,204.19570822507853,37111600,MSFT
2020-10-27,203.62277221679688,204.97866419195947,200.83459813928872,202.0377098600853,36700300,MSFT
2020-10-28,193.530029296875,199.41194035014757,192.97622614718813,198.2947616048558,51195600,MSFT
2020-10-29,195.4778594970703,197.99867537575767,194.1887997967496,194.8572097568725,31432600,MSFT
2020-10-30,193.32945251464844,195.06728067422344,190.608110506775,194.31295179301887,36953700,MSFT
2020-11-02,193.1957550048828,196.01257348222182,191.08551968739417,195.067262075214,30842200,MSFT
2020-11-03,197.11068725585938,198.72439434547238,193.95011991226437,194.6853622545586,27512000,MSFT
2020-11-04,206.6210479736328,208.46392547796825,202.83027291474843,204.35804655865567,42311800,MSFT
2020-11-05,213.20953369140625,214.00206496769775,211.16614488901527,212.0159651252917,36080100,MSFT
2020-11-06,213.62010192871094,214.23120837473735,208.18697616938863,212.22600760843946,25231900,MSFT
2020-11-09,208.53073120117188,217.8214639696989,208.04376051699998,214.30760543386708,44395000,MSFT
2020-11-10,201.48391723632812,206.72607562317089,200.25216088703263,204.81636591764507,44045100,MSFT
2020-11-11,206.77377319335938,208.196497268359,202.6201497218183,202.8015744328405,29440800,MSFT
2020-11-12,205.7139129638672,209.21822820406635,204.77815937346904,207.40400997799867,21593900,MSFT
2020-11-13,206.73561096191406,207.6045323412355,204.49171088632605,206.59238856748885,18621100,MSFT
2020-11-16,207.423095703125,207.91008095610752,204.83544745934216,205.1696378838174,24953300,MSFT
2020-11-17,204.77818298339844,207.85280227776673,204.41533346837915,206.34414439621403,24154100,MSFT
2020-11-18,202.07843017578125,205.9940073608106,201.93481820711207,204.53882413845477,28372800,MSFT
2020-11-19,203.3612823486328,203.94526929630183,200.97746390164156,202.3656398944147,24792700,MSFT
2020-11-20,201.41786193847656,204.19418482435066,201.0444941764718,203.1506716700391,22843100,MSFT
2020-11-23,201.14979553222656,203.23682175525894,199.28295679876337,201.9539699700148,25683500,MSFT
2020-11-24,204.73985290527344,205.11322061050996,199.95307996220436,200.65194472163236,33979700,MSFT
2020-11-25,204.74942016601562,206.10886192206488,203.39956130497038,205.9365451088525,21012900,MSFT
2020-11-27,206.05145263671875,207.0471097276896,204.91219818073947,205.68766777600618,14512200,MSFT
2020-11-30,204.94091796875,205.60148040979328,201.8486519158757,204.9696374397487,33064800,MSFT
2020-12-01,206.98965454101562,208.0523187829212,204.2516196677861,205.3621399555571,30904500,MSFT
2020-12-02,206.18545532226562,206.2811966253991,203.72506159891105,205.71636091789838,23724500,MSFT
2020-12-03,205.10369873046875,207.1524374293288,204.53884829324855,205.45791533381825,25120900,MSFT
2020-12-04,205.21852111816406,206.1950268455975,204.08883515739382,205.0844920660121,24666000,MSFT
2020-12-07,205.15151977539062,206.3482130777084,203.90697042743815,205.22810989970768,24620000,MSFT
2020-12-08,206.7981414794922,207.69805705197672,203.81120009683755,204.84514471577273,23284100,MSFT
2020-12-09,202.7677001953125,206.05141934797453,202.20286450676673,205.98441212448722,32440600,MSFT
2020-12-10,201.5422821044922,203.99310739268265,201.38910187196254,202.73897528099698,26733300,MSFT
2020-12-11,204.1654510498047,204.22290460061276,200.19243502451116,201.09235074888988,30979400,MSFT
2020-12-14,205.06536865234375,206.98966090003364,203.80166807637727,204.0122872737172,28798400,MSFT
2020-12-15,204.9983673095703,206.23334844937955,203.18896750450304,205.9940097735343,27000600,MSFT
2020-12-16,209.92874145507812,210.72334762421664,205.56320627702797,205.59192574993037,35023300,MSFT
2020-12-17,210.062744140625,211.47005656833366,208.62671224362202,210.49355078811152,32515800,MSFT
2020-12-18,209.26817321777344,210.3212692956712,206.80777908388407,209.26817321777344,63354900,MSFT
2020-12-21,213.09756469726562,214.44743823854384,208.01401392274173,208.27250376445025,37181900,MSFT
2020-12-22,214.38999938964844,216.00793106077268,212.3891317075916,213.19330609539352,22612200,MSFT
2020-12-23,211.5945587158203,214.02623344268295,211.38393949442968,213.59542671095656,18699600,MSFT
2020-12-24,213.25076293945312,214.0740885793448,211.76686020838318,211.97747941450012,10550600,MSFT
2020-12-28,215.3665313720703,216.39089336020064,213.50926081646244,214.87827109953108,17933500,MSFT
2020-12-29,214.59103393554688,217.4918172885593,214.0453493940068,216.65892343712179,17403200,MSFT
2020-12-30,212.22637939453125,216.00794208381058,212.02534309135797,215.62499144526328,20272300,MSFT
2020-12-31,212.934814453125,213.49008188993298,210.311657515392,212.24551795281667,20942100,MSFT
2021-01-04,208.4065704345703,213.49012212638644,205.64938391369034,213.04016419810185,37130100,MSFT
2021-01-05,208.60757446289062,209.2011442852732,206.5013971335944,207.9948680651304,23823000,MSFT
2021-01-06,203.19854736328125,207.25773679566413,202.90176972562557,203.1219572296807,35930700,MSFT
2021-01-07,208.98094177246094,209.98616708451945,204.59627029591414,204.9121844778068,27694500,MSFT
2021-01-08,210.2542266845703,211.17329358978736,207.77468161014076,209.35431096289832,22956200,MSFT
2021-01-11,208.21507263183594,209.5745145115379,207.4874737327891,209.1532761190525,23031300,MSFT
2021-01-12,205.7642364501953,207.84170898199775,204.22290942349233,207.26729032493492,23249300,MSFT
2021-01-13,207.11410522460938,207.51619243191996,204.8068769704024,204.8930499925977,20087100,MSFT
2021-01-14,203.93569946289062,208.1863566093762,203.66764131924498,206.70245392329073,29480800,MSFT
2021-01-15,203.58145141601562,205.36213157006432,202.9878962340234,204.41435985792472,31746500,MSFT
2021-01-19,207.20980834960938,207.72677334714928,203.56229007653778,204.63452243177323,30480900,MSFT
2021-01-20,214.77293395996094,216.16109525037086,208.02358090402097,208.4160998078411,37777300,MSFT
2021-01-21,215.37606811523438,216.64935150148284,212.93481093432405,215.11757827987228,30709400,MSFT
2021-01-22,216.31423950195312,220.2585498505108,216.17064217472952,217.39605472727075,30172700,MSFT
2021-01-25,219.74163818359375,219.9809768749982,214.65808671545548,219.34911922375264,33152100,MSFT
2021-01-26,222.42221069335938,224.19330805574725,220.26816270078035,221.97225283293037,49169600,MSFT
2021-01-27,222.96788024902344,230.18634210552298,220.32558681486526,227.85039454682703,69870600,MSFT
2021-01-28,228.74073791503906,232.29253006928437,225.0644995906523,225.5623280954357,49111200,MSFT
2021-01-29,222.0679931640625,227.86956006122185,221.4840062376579,225.9261312717925,42503100,MSFT
2021-02-01,229.43006896972656,232.15853595719565,222.51796623567458,225.0358140012582,33314200,MSFT
2021-02-02,229.29600524902344,231.9766011706054,228.51098203808783,231.00967824023755,25916300,MSFT
2021-02-03,232.63719177246094,234.63805958670622,229.05667994059564,229.35347216795947,27158100,MSFT
2021-02-04,231.68942260742188,232.86697949222687,230.11936136908966,232.31171197270916,25296100,MSFT
2021-02-05,231.87130737304688,232.9052522107318,230.16721716132736,231.9000268456431,18054800,MSFT
2021-02-08,232.12979125976562,233.2881822461942,230.54057897933532,232.78078543262248,22211900,MSFT
2021-02-09,233.3743438720703,234.32211561321034,231.0862668747444,231.55536129754788,23565000,MSFT
2021-02-10,232.46487426757812,235.43266505998918,230.61717210831472,234.55190049274034,22186700,MSFT
2021-02-11,234.0636444091797,234.69548737812784,231.82342341865782,234.34127083104315,15751100,MSFT
2021-02-12,234.54232788085938,234.839105493822,232.3786969588708,233.52751965114385,16561100,MSFT
2021-02-16,233.30734252929688,235.63372209695896,232.56060701574452,234.5806260608858,26728500,MSFT
2021-02-17,234.32447814941406,234.43003030313588,231.19631876722457,231.56095614221252,21653500,MSFT
2021-02-18,233.9309844970703,234.06532223016592,231.11948242524306,232.02147062247693,16925600,MSFT
2021-02-19,231.22509765625,233.9982245505223,230.46703730839147,233.89267239987308,25262600,MSFT
2021-02-22,225.02627563476562,228.30796711343328,223.0016046610061,227.81859707737652,36446900,MSFT
2021-02-23,223.8365020751953,225.33341290970458,219.48009270633426,221.015394129365,30228700,MSFT
2021-02-24,225.06471252441406,225.68842042273627,219.73915368791364,220.70830363621744,26339700,MSFT
2021-02-25,219.72955322265625,225.10307807896038,218.66444150450877,222.69458880716616,39542200,MSFT
